"workerid","prime","target","accuracy","rt","responded","age","gender","ethnicity","expt"
"A3GITAGLIO551J","b","threat",0,390,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,347,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",0,334,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,401,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,436,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",0,471,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",0,385,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,468,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,497,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,448,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",0,464,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,396,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,485,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,452,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,461,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",1,427,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,313,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",1,425,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,265,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,482,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",1,459,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,481,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,354,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",1,362,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",0,350,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,422,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,401,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,453,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,396,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,396,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,416,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,453,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,383,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,466,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,408,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,407,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,426,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,516,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,440,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,463,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,393,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",0,399,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,429,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",1,467,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,421,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",1,399,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","threat",1,387,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",1,416,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","neutral",1,409,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",0,0,0,"31","0","1","Face->Gun"
"A3GITAGLIO551J","b","neutral",0,407,1,"31","0","1","Face->Gun"
"A3GITAGLIO551J","w","threat",0,376,1,"31","0","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",1,452,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,453,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,454,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",1,439,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,414,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,469,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,378,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,434,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,466,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",0,411,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,411,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",1,457,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,467,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,465,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,466,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,469,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,431,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,440,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,439,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,445,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,393,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,482,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,474,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,450,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,428,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,445,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,472,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,451,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,447,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,425,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,423,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,479,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,422,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,443,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",1,465,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,483,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,417,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,469,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",1,423,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,434,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,371,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,443,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,361,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,439,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,409,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,457,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,363,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,485,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,421,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",1,451,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,460,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","threat",1,417,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,429,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,424,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",1,429,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",1,420,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","threat",0,431,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,452,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","w","neutral",0,0,0,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",0,468,1,"25","1","1","Face->Gun"
"A3KQFVZH19T2IT","b","neutral",1,476,1,"25","1","1","Face->Gun"
"A3MPHGI584PR1U","w","threat",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",0,394,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,413,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",0,389,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,343,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,424,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,453,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",0,492,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",0,431,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",0,328,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,290,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,372,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",0,378,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",1,475,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",1,497,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,418,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,451,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,464,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,466,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,448,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,396,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,498,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,400,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,469,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,410,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,390,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,437,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,449,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,481,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,450,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,467,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,460,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,466,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",1,482,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,436,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,388,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",1,333,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",1,333,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,368,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,360,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,474,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",0,368,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,478,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",0,443,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,508,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",1,453,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",1,472,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,489,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",1,507,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,462,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,431,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",0,503,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,472,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,467,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,483,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,487,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,454,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",0,459,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,483,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",0,369,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,461,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,354,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",0,506,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","threat",1,413,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,490,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","threat",1,449,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,446,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,0,0,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","b","neutral",1,498,1,"30","0","3","Face->Gun"
"A3MPHGI584PR1U","w","neutral",0,470,1,"30","0","3","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",1,467,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,454,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,503,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,502,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,441,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,496,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",0,498,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,457,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,487,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,466,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,512,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,464,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,458,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,453,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,481,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",1,487,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,500,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,477,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,458,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,483,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",1,476,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",1,439,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,496,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,434,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",1,461,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",1,514,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,492,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,425,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,512,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,448,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,499,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,495,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,499,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,501,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,462,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,436,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,476,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,467,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,508,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,449,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,447,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,455,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",0,0,0,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,438,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","neutral",1,446,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","neutral",1,484,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,506,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,431,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","w","threat",1,389,1,"52","1","1","Face->Gun"
"A3P5BVP0D8ME8M","b","threat",1,441,1,"52","1","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",1,453,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",1,383,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",0,406,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",0,455,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",1,495,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","threat",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",1,422,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",0,333,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",1,495,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","threat",1,407,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","threat",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",0,415,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","threat",1,334,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",1,414,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",0,324,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",1,422,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",0,382,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",0,423,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",1,407,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",1,431,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",0,431,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",0,0,0,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","threat",1,447,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","b","neutral",0,367,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","neutral",1,489,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","threat",0,390,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","threat",1,406,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","threat",1,495,1,"20","0","1","Face->Gun"
"A3PIRJS0KLS1U4","w","threat",1,400,1,"20","0","1","Face->Gun"
